Semana,Dia,Tema Principal,Subtema,Aula,Link Aula,Link Questões
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,Saúde Coletiva - Endemia e Epidemia,Endemia x Epidemia,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/f056ded7-0d45-4467-b99c-e8f6b02a5e0a/video/bd7858bb-44f1-4d79-8b89-ae68ef66fd8a,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/f056ded7-0d45-4467-b99c-e8f6b02a5e0a/questoes/0a7bac19-9c32-401c-aa0a-fe47c67f9c67
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,Saúde Coletiva - Endemia e Epidemia,Tipos de Epidemia,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/e94b1f24-683e-4692-91e2-66a47f52ccd0/video/aa858eb6-d729-49cd-847c-0e82f5e17fef,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/e94b1f24-683e-4692-91e2-66a47f52ccd0/questoes/50071a8b-8935-41b1-a72c-f9e973bc075e
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,"MFC - Dengue, Zika e Chikungunya",Introdução,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/cb63a8d3-6408-40e3-b888-2952dd92597a/video/56351030-58c3-4f49-b81a-6530b6a83c7f,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/cb63a8d3-6408-40e3-b888-2952dd92597a/questoes/c0bc9761-2d9b-405f-9c12-85c860325578
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,"MFC - Dengue, Zika e Chikungunya",Chikungunya,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/3adef713-7c05-4abf-bd2c-c16c3f85a279/video/f5c8c822-a3be-4cb4-a3e1-f8f68375e222,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/3adef713-7c05-4abf-bd2c-c16c3f85a279/questoes/3c4cd880-7be0-4c43-aad9-61c963cb02a9
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,"MFC - Dengue, Zika e Chikungunya",Zika,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/48bbc90d-97f5-420d-b7f6-42c0b8bcd532/video/6d5577f9-3cf3-4587-99c8-cdd956721927,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/48bbc90d-97f5-420d-b7f6-42c0b8bcd532/questoes/5066cc45-af86-4c7d-9d4d-80f08aa7a5ca
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,"MFC - Dengue, Zika e Chikungunya",Dengue (Parte 1),https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/a4bf967d-0d63-4697-864b-dbf39e4e552e/video/49e11657-c65a-48be-9128-15ded2545a24,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/a4bf967d-0d63-4697-864b-dbf39e4e552e/questoes/67c77122-011b-40f7-8dd7-ed170d688766
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Vigilância em Doenças Infecciosas,"MFC - Dengue, Zika e Chikungunya",Dengue (Parte 2),https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/bfd8986c-64e0-483a-9ad5-32a1fe8d9834/video/11e079e1-f881-4fd0-8ac1-18457ebb3271,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/bfd8986c-64e0-483a-9ad5-32a1fe8d9834/questoes/194a0f9e-b654-4cbd-9e1b-7409c17f359e
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Testes Diagnósticos,Sensibilidade,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/9a4dbabc-3479-43db-b720-83b3059852d0/video/2b42f4a7-7fef-4d97-97b4-4368e7903d14,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/9a4dbabc-3479-43db-b720-83b3059852d0/questoes/f56e7523-f9a8-490c-90b7-7598c27a7a1a
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Testes Diagnósticos,Especificidade,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/4c2458be-6203-4069-a31a-2ff2c1e32518/video/b59cd722-dcca-4b8f-b477-f553133a7bb9,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/4c2458be-6203-4069-a31a-2ff2c1e32518/questoes/43f5613b-3f0c-411a-9106-613cc42f7b4e
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Testes Diagnósticos,Tabela 2x2,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/acaf254d-2a1d-4d03-bd25-1c7aaaa260ac/video/53badb7e-a49c-4965-956e-d6e50e7b81ca,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/acaf254d-2a1d-4d03-bd25-1c7aaaa260ac/questoes/f74c7b5f-8bec-4f36-b6cd-673cafddf4d8
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Testes Diagnósticos,Valores Preditivos,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/0477add8-583c-4aba-b1ab-b44437d4539b/video/ad286df1-43ea-48a7-b7fe-507a65071ea9,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/0477add8-583c-4aba-b1ab-b44437d4539b/questoes/de300c98-eaee-4985-9f35-405b06375dcc
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Testes Diagnósticos,Acurácia e Curva ROC,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/23014314-d95c-4d5c-9a8e-b0354c7fb50c/video/1c1f7b7e-12b0-4254-8c4d-a3e34d8c22e8,https://sanarflix.sanar.com.br/portal/sala-de-aula/89e45f83-a9d8-42eb-ae8e-8035b937d0d0/23014314-d95c-4d5c-9a8e-b0354c7fb50c/questoes/624c6e95-6317-4070-8f89-849850da5657
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Passo a Passo dos Estudos,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/0406af4f-5484-408e-8f64-22813330c9c9/video/54edf513-2684-4a38-9209-9ef776a0af23,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/0406af4f-5484-408e-8f64-22813330c9c9/questoes/d8f53350-5e1b-4a9e-bd3e-d993bd8cb325
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Transversais,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/c5066d34-e9db-41ef-a91f-3e02f0d11c09/video/a6c3f6b7-478f-46b6-b18b-146c30cde961,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/c5066d34-e9db-41ef-a91f-3e02f0d11c09/questoes/1f2e5b96-92ba-4943-9bf3-0e719a92b9ad
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Agregados,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/7cc6798c-425f-4391-95aa-cf4cc20bc664/video/47d98370-3e6f-41f6-8ffd-0b83fb10c5d2,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/7cc6798c-425f-4391-95aa-cf4cc20bc664/questoes/ac76e016-6d05-40a9-8196-f61bbe4638ae
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Coorte e Risco Relativo,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/0a006017-1b74-4773-8eee-875a1bf09d43/video/477c529b-17bd-41db-8c53-ec79c2a98a2e,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/0a006017-1b74-4773-8eee-875a1bf09d43/questoes/e9006ea2-3c29-4011-ae8f-fee6c299500b
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Caso Controle,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/020de2b4-11fc-4fe6-97e5-7ef6e14c4025/video/1fa3515e-76f2-4a10-9bf5-2c470435aa95,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/020de2b4-11fc-4fe6-97e5-7ef6e14c4025/questoes/cce95715-7374-4db3-a31e-df5ece829922
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Ensaios Clínicos,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/7dc05690-5938-4747-8ff5-e02983f000b7/video/2457e2d2-4ed3-4dfe-93cc-14e0c74b153d,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/7dc05690-5938-4747-8ff5-e02983f000b7/questoes/e880aaee-0f2f-4002-b5f1-793712fba72a
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,Saúde Coletiva - Estudos Epidemiológicos,Vieses e Estratégias,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/c46fac20-8859-45af-8d12-e4d00f3d46df/video/903cee32-53ce-4255-9b89-fc0e51e603a3,https://sanarflix.sanar.com.br/portal/sala-de-aula/ffc5c871-8309-481b-8ea9-4a5a24ed307e/c46fac20-8859-45af-8d12-e4d00f3d46df/questoes/025b2dab-9ebc-4ae3-afa1-ec380da22877
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Raciocínio Clínico e Epidemiológico,MFC - Parasitoses da pele,Parasitoses da Pele,https://sanarflix.sanar.com.br/portal/sala-de-aula/c7fe70a8-e614-4fa0-a727-d3e5ceeead46/a7416306-a4bf-46e8-9a27-15eb10c9f3e4/video/98018a9e-ae86-42e7-b243-a38e5fc08652,
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,Saúde Coletiva - Programas e Políticas do SUS,Política Nacional de Humanização,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/0871abaf-e984-4c85-99ae-7744b67261f3/video/1fd1878a-773b-4fdb-8c2d-172b958be9b1,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/0871abaf-e984-4c85-99ae-7744b67261f3/questoes/b7ac50fd-4ba3-4126-abbe-47ba97a3a25a
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,Saúde Coletiva - Programas e Políticas do SUS,Política Nacional de Saúde Mental,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/ccbe858d-0b0c-4d3c-b933-fa793767e034/video/991bcf0a-1251-4eb9-9226-c994e74bb392,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/ccbe858d-0b0c-4d3c-b933-fa793767e034/questoes/12d407df-8890-4e89-8e91-179eea12eef7
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,Saúde Coletiva - Programas e Políticas do SUS,Política Nacional de Promoção de Saúde,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/ab40d296-08a7-4eef-ac9d-c8b7ec8accab/video/95f6daef-e9fd-4c29-8b50-78a33c3c22cb,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/ab40d296-08a7-4eef-ac9d-c8b7ec8accab/questoes/2ba55bb7-2fd6-4752-8d26-f50f0bda5c7e
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,Saúde Coletiva - Programas e Políticas do SUS,Programa Mais Médicos e Médicos pelo Brasil,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/efd390d9-bec2-4760-99bc-b54e23e0129e/video/a287ed48-76d9-4dfd-9b8c-99a1b233e2bf,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/efd390d9-bec2-4760-99bc-b54e23e0129e/questoes/ff04884e-9a35-4677-a87f-84e5a0bc40ec
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Introdução,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/fb9a2a47-3c6a-4eb3-a584-c173c8062074/video/e042a44f-8287-4ad7-856e-20cc01d42492,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/fb9a2a47-3c6a-4eb3-a584-c173c8062074/questoes/a5dd1abc-d1a0-44db-9ad9-e844675de3bf
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Tipos de Vacinas,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/350ef570-1b28-419b-9689-09f925c68f30/video/34d2040d-1673-4d01-a286-1fa63019dba2,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/350ef570-1b28-419b-9689-09f925c68f30/questoes/ce8b8867-5521-4ae2-9b66-2b4e7efde9a1
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Contraindicações Vacinais,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/70e76323-2f08-44d5-9574-6d1b882f2c19/video/7b839b82-aa8f-41ac-af02-945cab433f7a,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/70e76323-2f08-44d5-9574-6d1b882f2c19/questoes/4b4b3406-93cf-412b-b0f6-188952b37397
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Calendário de Vacinação,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/79e6732f-89c1-4a5e-94fd-9a2556ee4d36/video/2074800e-ca24-44f0-a4ce-5d24d32cfdf8,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/79e6732f-89c1-4a5e-94fd-9a2556ee4d36/questoes/5bb8a00d-c913-459d-9e88-5c32c9da1017
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Atualização Vacinal,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/8b5c03d9-06b4-4c6b-aa0d-a7bf470dc7df/video/0aaa6fb8-17e9-4d41-8c6a-a0872c25a151,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/8b5c03d9-06b4-4c6b-aa0d-a7bf470dc7df/questoes/e6195682-8d0b-47c8-8569-a2361e1a245e
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Situações Especiais,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/23fb51d3-0c9a-40d2-8ae4-01e253f3d959/video/f870bd85-0e68-4f5e-9c4e-17e8e3e1b1c4,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/23fb51d3-0c9a-40d2-8ae4-01e253f3d959/questoes/3095f5c6-c310-4a8b-a951-960754122b40
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC e Pediatria - Imunizações,Eventos Adversos,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/fcf90b6f-cefd-40a7-b93d-df1c24a263e8/video/34b7d8a8-b5e0-4246-aafc-b357d066a236,https://sanarflix.sanar.com.br/portal/sala-de-aula/bfee0145-b896-4547-864c-6ed855150cc6/fcf90b6f-cefd-40a7-b93d-df1c24a263e8/questoes/87d0f7d0-5890-4b92-b246-7c6898b80be3
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Aspectos Gerais e Epidemiologia,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/18364f8b-2d1e-466f-a4fb-3a7297f46ddc/video/8ebc6be5-6da8-42a2-b406-07d32574a70f,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/18364f8b-2d1e-466f-a4fb-3a7297f46ddc/questoes/4e0bc9b6-3bf4-43ac-a15a-6a437f840792
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Apresentações Clínicas,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/e3ae7f28-adca-4d69-981d-d9f3ae0e98f4/video/0953897a-6c8e-4132-bc62-335f79532c98,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/e3ae7f28-adca-4d69-981d-d9f3ae0e98f4/questoes/fbe6f7e4-dc9b-4ea2-bdc8-e446935dc042
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Diagnóstico,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/c37ebf1e-89f1-4ff6-affd-b92bc4c022ab/video/eb388e7f-1701-4171-b03f-ccf29e4346cd,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/c37ebf1e-89f1-4ff6-affd-b92bc4c022ab/questoes/8390ad07-e53d-4f75-9d98-5da6c3da4e6f
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/248d8f61-f651-4b0a-acd7-eb4174137ac2/video/3f2e83de-cedb-4802-9709-508119645bf5,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/248d8f61-f651-4b0a-acd7-eb4174137ac2/questoes/1784b21a-f75b-4ec2-a6f9-421830eef45b
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Tratamento - Efeitos Adversos e Intolerâncias,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/a8b1ee9d-ce9d-45b0-996a-2ae3899c0f6b/video/eb41d162-0d35-41ca-934d-1add7eefc399,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/a8b1ee9d-ce9d-45b0-996a-2ae3899c0f6b/questoes/fe826f9e-449e-4841-88ca-bcda0a0a92d3
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Profilaxia e Infecção Latente,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/8be5b400-2c17-4182-a4ae-09ecccde20be/video/fbde1734-ad7f-4bc3-add3-a28425c837d0,https://sanarflix.sanar.com.br/portal/sala-de-aula/0136c726-3d29-40d0-9cb2-14f04ff5f511/8be5b400-2c17-4182-a4ae-09ecccde20be/questoes/80b02fd1-17b0-4b83-b289-4cea5d89721d
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,Tuberculose na Infância: Diagnóstico e Tratamento,https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/0afdb690-51dc-4957-939b-be575d844614/video/b425469f-f673-4bf8-88b5-5d759b897670,https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/0afdb690-51dc-4957-939b-be575d844614/questoes/c43cf4d1-703f-4e3c-af40-7c1df077fc54
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,(OPCIONAL) Tuberculose na Infância: Investigação de Contatos e Infecção Latente por Tuberculose (ILTB),https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/7d353123-ce60-412e-9196-d26815e53553/video/1c0f6bfe-d657-4ca9-b4b2-35445288e467,https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/7d353123-ce60-412e-9196-d26815e53553/questoes/003c1098-df34-4e64-ace8-9111d5996632
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Políticas de saúde e Imunização,MFC - Tuberculose no adulto e na criança,(OPCIONAL)Tuberculose na Infância: Quimioprofilaxia Primária e Vacinação com BCG,https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/97b96fe0-f169-4128-81ef-29ff972de7d7/video/08b36d98-e048-4700-af05-a171cc98090c,https://sanarflix.sanar.com.br/portal/sala-de-aula/19bed939-8eec-466c-8cae-f235dd36aa18/97b96fe0-f169-4128-81ef-29ff972de7d7/questoes/2dc58675-5019-44c2-ae18-46bd0272e76f
Semana 09 (06/10-12/10),"Dia 5 - Medicina de Família e Comunidade, Saúde Coletiva e Saúde Mental",Saúde e Bem-Estar no Cotidiano,Saúde Coletiva - Saúde do Trabalhador,Introdução,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/40779d0b-c726-47aa-bab3-e5cca2c809a7/video/898922e6-3b1b-402e-b779-e5ebe9f6a2c4,https://sanarflix.sanar.com.br/portal/sala-de-aula/672ede72-0f77-4ef8-9578-f246c6efd464/40779d0b-c726-47aa-bab3-e5cca2c809a7/questoes/05b411ce-4967-4362-8e8b-20066dea596b
